Ticker,diferencia_cierre_vs_apertura,nombre_holding,activity_act,activity_porc,Adj Close,Operacion_insider,insider_rating,ebitda,netIncome,eps_surprise,year,quarter,quarter - year
MA,-21.19525146484375,AM,0,1.0,299.5847473144531,0,0.0,3120000000.0,2379000000.0,0.14,2021,4,2021-12-31
MA,-21.19525146484375,BRK,0,0.0704,299.5847473144531,0,0.0,3120000000.0,2379000000.0,0.14,2021,4,2021-12-31
MA,15.589324951171875,AC,0,0.001,374.6393127441406,0,1.0,3075000000.0,2631000000.0,0.6,2022,1,2022-03-31
MA,15.589324951171875,AC,0,0.001,374.6393127441406,0,1.0,3075000000.0,2631000000.0,0.6,2022,1,2022-03-31
MA,15.589324951171875,AC,0,0.001,374.6393127441406,0,1.0,3075000000.0,2631000000.0,0.6,2022,1,2022-03-31
MA,-13.809417724609432,AC,0,0.001,368.3905944824219,0,0.0,3075000000.0,2631000000.0,0.6,2022,1,2022-03-31
MA,-5.033599853515625,AC,0,0.001,366.6864013671875,0,0.0,3075000000.0,2631000000.0,0.6,2022,1,2022-03-31
MA,-0.890777587890625,AC,0,0.001,373.689208984375,0,0.0,3075000000.0,2631000000.0,0.6,2022,1,2022-03-31
MA,1.26708984375,AC,0,0.001,359.9870910644531,0,1.0,3075000000.0,2631000000.0,0.6,2022,1,2022-03-31
MA,-15.653076171875114,AC,1,0.0014,356.3969116210937,0,1.0,3101000000.0,2275000000.0,0.2,2022,2,2022-06-30
MA,-15.653076171875114,AC,1,0.0014,356.3969116210937,0,1.0,3101000000.0,2275000000.0,0.2,2022,2,2022-06-30
MA,-19.313049316406307,AC,1,0.0014,321.6869506835937,0,0.0,3101000000.0,2275000000.0,0.2,2022,2,2022-06-30
MA,-6.703338623046875,AC,1,0.0014,315.066650390625,0,0.0,3101000000.0,2275000000.0,0.2,2022,2,2022-06-30
MA,-13.078094482421875,AC,1,0.0048,345.9219055175781,0,0.0,3377000000.0,2499000000.0,0.11,2022,3,2022-09-30
MA,-11.480133056640625,AC,1,0.0048,344.369873046875,0,0.0,3377000000.0,2499000000.0,0.11,2022,3,2022-09-30
MA,1.243927001953125,AC,1,0.0048,353.57391357421875,0,1.0,3377000000.0,2499000000.0,0.11,2022,3,2022-09-30
MA,4.846008300781307,AC,0,0.0043,324.156005859375,0,1.0,3400000000.0,2525000000.0,0.07,2022,4,2022-12-31
MA,-2.564056396484375,AC,0,0.0043,319.8859558105469,0,0.0,3400000000.0,2525000000.0,0.07,2022,4,2022-12-31
MA,0.650177001953125,AC,0,0.0043,331.8301696777344,0,0.0,3400000000.0,2525000000.0,0.07,2022,4,2022-12-31
MA,-3.00933837890625,AC,0,0.0043,354.98065185546875,0,1.0,3400000000.0,2525000000.0,0.07,2022,4,2022-12-31
MA,-6.051025390625,AC,1,0.0006,365.5789794921875,0,1.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-6.051025390625,FS,1,1.0,365.5789794921875,0,1.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-3.569488525390625,AC,1,0.0006,374.2904968261719,0,1.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-3.569488525390625,FS,1,1.0,374.2904968261719,0,1.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-7.595489501953182,AC,1,0.0006,368.5945129394531,0,1.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-7.595489501953182,FS,1,1.0,368.5945129394531,0,1.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-7.595489501953182,AC,1,0.0006,368.5945129394531,0,1.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-7.595489501953182,FS,1,1.0,368.5945129394531,0,1.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-2.450103759765625,AC,1,0.0006,367.5498962402344,0,0.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-2.450103759765625,FS,1,1.0,367.5498962402344,0,0.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-8.262969970703182,AC,1,0.0006,365.0370178222656,0,0.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-8.262969970703182,FS,1,1.0,365.0370178222656,0,0.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-3.118988037109375,AC,1,0.0006,365.4410095214844,0,0.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-3.118988037109375,FS,1,1.0,365.4410095214844,0,0.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-5.32586669921875,AC,1,0.0006,350.31414794921875,0,0.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-5.32586669921875,FS,1,1.0,350.31414794921875,0,0.0,3176000000.0,2361000000.0,0.09,2023,1,2023-03-31
MA,-6.623199462890568,FS,1,0.4961,371.1467895507813,0,1.0,4040000000.0,2845000000.0,0.06,2023,2,2023-06-30
MA,-6.623199462890568,FS,1,0.4961,371.1467895507813,0,0.0,4040000000.0,2845000000.0,0.06,2023,2,2023-06-30
MA,-0.9052429199219318,FS,1,0.4961,379.6647644042969,0,0.0,4040000000.0,2845000000.0,0.06,2023,2,2023-06-30
MA,-3.506317138671875,FS,1,0.4961,380.5036926269531,0,0.0,4040000000.0,2845000000.0,0.06,2023,2,2023-06-30
MA,-3.79876708984375,FS,1,0.4961,378.4112243652344,0,0.0,4040000000.0,2845000000.0,0.06,2023,2,2023-06-30
MA,-7.29791259765625,FS,1,0.4961,375.3020935058594,0,0.0,4040000000.0,2845000000.0,0.06,2023,2,2023-06-30
MA,-0.180816650390625,FS,1,0.4961,386.9291687011719,0,0.0,4040000000.0,2845000000.0,0.06,2023,2,2023-06-30
MA,-8.752777099609375,FS,1,0.4961,366.5572204589844,0,1.0,4040000000.0,2845000000.0,0.06,2023,2,2023-06-30
MA,-2.94146728515625,AC,0,0.0032,396.05853271484375,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-2.94146728515625,FS,1,0.0068,396.05853271484375,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-1.299652099609375,AC,0,0.0032,392.4803466796875,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-1.299652099609375,FS,1,0.0068,392.4803466796875,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-8.368194580078125,AC,0,0.0032,385.5118103027344,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-8.368194580078125,FS,1,0.0068,385.5118103027344,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-7.534851074218807,AC,0,0.0032,388.6451416015625,0,0.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-7.534851074218807,FS,1,0.0068,388.6451416015625,0,0.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-5.33551025390625,AC,0,0.0032,390.41448974609375,0,0.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-5.33551025390625,FS,1,0.0068,390.41448974609375,0,0.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-3.628479003906307,AC,0,0.0032,389.8115234375,0,0.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-3.628479003906307,FS,1,0.0068,389.8115234375,0,0.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-1.26953125,AC,0,0.0032,402.73046875,0,0.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-1.26953125,FS,1,0.0068,402.73046875,0,0.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-5.654266357421875,AC,0,0.0032,409.125732421875,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-5.654266357421875,FS,1,0.0068,409.125732421875,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-3.07354736328125,AC,0,0.0032,410.7664489746094,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-3.07354736328125,FS,1,0.0068,410.7664489746094,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-9.737701416015682,AC,0,0.0032,408.5622863769531,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-9.737701416015682,FS,1,0.0068,408.5622863769531,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-8.209930419921875,AC,0,0.0032,408.75006103515625,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-8.209930419921875,FS,1,0.0068,408.75006103515625,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-10.6962890625,AC,0,0.0032,391.3337097167969,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-10.6962890625,FS,1,0.0068,391.3337097167969,0,1.0,4123000000.0,3198000000.0,0.18,2023,3,2023-09-30
MA,-4.675811767578125,AC,0,0.1348,373.99420166015625,0,0.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-4.675811767578125,FS,1,0.0146,373.99420166015625,0,0.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-4.85028076171875,AC,0,0.1348,382.2497253417969,0,0.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-4.85028076171875,FS,1,0.0146,382.2497253417969,0,0.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-6.928466796875,AC,0,0.1348,384.0315246582031,1,1.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-6.928466796875,FS,1,0.0146,384.0315246582031,1,1.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-6.928466796875,AC,0,0.1348,384.0315246582031,0,0.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-6.928466796875,FS,1,0.0146,384.0315246582031,0,0.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-1.4802856445311932,AC,0,0.1348,420.3796997070313,0,1.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-1.4802856445311932,FS,1,0.0146,420.3796997070313,0,1.0,3674000000.0,2791000000.0,0.1,2023,4,2023-12-31
MA,-6.47198486328125,AC,0,0.0892,417.6180114746094,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-6.47198486328125,FS,1,0.0121,417.6180114746094,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-6.935211181640625,AC,0,0.0892,423.0647888183594,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-6.935211181640625,FS,1,0.0121,423.0647888183594,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,0.48867797851556816,AC,0,0.0892,433.0386657714844,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,0.48867797851556816,FS,1,0.0121,433.0386657714844,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,1.971893310546875,AC,0,0.0892,456.9718933105469,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,1.971893310546875,FS,1,0.0121,456.9718933105469,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,1.971893310546875,AC,0,0.0892,456.9718933105469,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,1.971893310546875,FS,1,0.0121,456.9718933105469,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-10.0499267578125,AC,0,0.0892,464.1200866699219,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-10.0499267578125,FS,1,0.0121,464.1200866699219,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-3.866638183593807,AC,0,0.0892,470.683349609375,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-3.866638183593807,FS,1,0.0121,470.683349609375,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-2.362762451171875,AC,0,0.0892,472.5472412109375,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-2.362762451171875,FS,1,0.0121,472.5472412109375,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-2.362762451171875,AC,0,0.0892,472.5472412109375,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-2.362762451171875,FS,1,0.0121,472.5472412109375,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-1.585845947265625,AC,0,0.0892,471.754150390625,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-1.585845947265625,FS,1,0.0121,471.754150390625,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-1.585845947265625,AC,0,0.0892,471.754150390625,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-1.585845947265625,FS,1,0.0121,471.754150390625,0,1.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-4.07562255859375,AC,0,0.0892,484.4543762207031,0,0.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-4.07562255859375,FS,1,0.0121,484.4543762207031,0,0.0,3924000000.0,3011000000.0,0.07,2024,1,2024-03-31
MA,-9.070465087890625,AC,0,0.1238,451.4295349121094,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-9.070465087890625,FS,0,0.0026,451.4295349121094,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-6.775421142578125,AC,0,0.1238,452.1145935058594,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-6.775421142578125,FS,0,0.0026,452.1145935058594,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.035186767578125,AC,0,0.1238,453.4648132324219,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.035186767578125,FS,0,0.0026,453.4648132324219,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,1.011138916015625,AC,0,0.1238,459.49114990234375,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,1.011138916015625,FS,0,0.0026,459.49114990234375,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-6.116607666015568,AC,0,0.1238,459.1734008789063,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-6.116607666015568,FS,0,0.0026,459.1734008789063,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.153778076171932,AC,0,0.1238,458.7862243652344,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.153778076171932,FS,0,0.0026,458.7862243652344,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.815948486328068,AC,0,0.1238,459.0940551757813,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.815948486328068,FS,0,0.0026,459.0940551757813,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-6.909606933593807,AC,0,0.1238,438.890380859375,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-6.909606933593807,FS,0,0.0026,438.890380859375,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-5.0726318359375,AC,0,0.1238,437.9273681640625,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-5.0726318359375,FS,0,0.0026,437.9273681640625,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.5205078125,AC,0,0.1238,440.3894958496094,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.5205078125,FS,0,0.0026,440.3894958496094,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.0921630859375,AC,0,0.1238,446.1378479003906,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.0921630859375,FS,0,0.0026,446.1378479003906,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.0921630859375,AC,0,0.1238,446.1378479003906,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.0921630859375,FS,0,0.0026,446.1378479003906,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.0921630859375,AC,0,0.1238,446.1378479003906,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.0921630859375,FS,0,0.0026,446.1378479003906,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.958648681640625,AC,0,0.1238,449.8013610839844,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.958648681640625,FS,0,0.0026,449.8013610839844,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.501007080078125,AC,0,0.1238,451.4989929199219,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.501007080078125,FS,0,0.0026,451.4989929199219,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.3361511230469318,AC,0,0.1238,452.2138366699219,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.3361511230469318,FS,0,0.0026,452.2138366699219,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.3361511230469318,AC,0,0.1238,452.2138366699219,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.3361511230469318,FS,0,0.0026,452.2138366699219,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.636810302734318,AC,0,0.1238,453.6931762695313,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.636810302734318,FS,0,0.0026,453.6931762695313,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.462463378906307,AC,0,0.1238,454.467529296875,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.462463378906307,FS,0,0.0026,454.467529296875,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-6.98687744140625,AC,0,0.1238,450.9331359863281,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-6.98687744140625,FS,0,0.0026,450.9331359863281,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,1.915802001953125,AC,0,0.1238,454.705810546875,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,1.915802001953125,FS,0,0.0026,454.705810546875,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.430450439453125,AC,0,0.1238,455.5695495605469,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.430450439453125,FS,0,0.0026,455.5695495605469,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.430450439453125,AC,0,0.1238,455.5695495605469,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.430450439453125,FS,0,0.0026,455.5695495605469,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.490570068359432,AC,0,0.1238,456.9594421386719,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.490570068359432,FS,0,0.0026,456.9594421386719,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.112091064453125,AC,0,0.1238,455.79791259765625,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.112091064453125,FS,0,0.0026,455.79791259765625,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-5.66357421875,AC,0,0.1238,453.2364196777344,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-5.66357421875,FS,0,0.0026,453.2364196777344,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-5.66357421875,AC,0,0.1238,453.2364196777344,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-5.66357421875,FS,0,0.0026,453.2364196777344,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-8.55535888671875,AC,0,0.1238,447.9646301269531,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-8.55535888671875,FS,0,0.0026,447.9646301269531,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.575164794921875,AC,0,0.1238,447.9348449707031,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-4.575164794921875,FS,0,0.0026,447.9348449707031,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-8.121307373046875,AC,0,0.1238,441.8786926269531,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-8.121307373046875,FS,0,0.0026,441.8786926269531,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-8.121307373046875,AC,0,0.1238,441.8786926269531,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-8.121307373046875,FS,0,0.0026,441.8786926269531,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.822479248046875,AC,0,0.1238,439.2875061035156,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.822479248046875,FS,0,0.0026,439.2875061035156,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.289825439453125,AC,0,0.1238,438.920166015625,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.289825439453125,FS,0,0.0026,438.920166015625,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,1.1644287109374432,AC,0,0.1238,443.85443115234375,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,1.1644287109374432,FS,0,0.0026,443.85443115234375,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.4776611328125,AC,0,0.1238,440.0023498535156,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.4776611328125,FS,0,0.0026,440.0023498535156,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.4776611328125,AC,0,0.1238,440.0023498535156,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.4776611328125,FS,0,0.0026,440.0023498535156,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.7890625,AC,0,0.1238,441.5709228515625,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.7890625,FS,0,0.0026,441.5709228515625,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.7890625,AC,0,0.1238,441.5709228515625,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.7890625,FS,0,0.0026,441.5709228515625,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.352600097656307,AC,0,0.1238,443.4473876953125,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.352600097656307,FS,0,0.0026,443.4473876953125,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.352600097656307,AC,0,0.1238,443.4473876953125,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.352600097656307,FS,0,0.0026,443.4473876953125,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.037109375,AC,0,0.1238,445.452880859375,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-3.037109375,FS,0,0.0026,445.452880859375,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.895172119140682,AC,0,0.1238,446.5548400878906,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.895172119140682,FS,0,0.0026,446.5548400878906,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.40130615234375,AC,0,0.1238,446.0187072753906,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.40130615234375,FS,0,0.0026,446.0187072753906,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.029754638671818,AC,0,0.1238,445.8102416992188,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.029754638671818,FS,0,0.0026,445.8102416992188,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.029754638671818,AC,0,0.1238,445.8102416992188,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-2.029754638671818,FS,0,0.0026,445.8102416992188,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-11.676300048828125,AC,0,0.1238,439.8136901855469,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-11.676300048828125,FS,0,0.0026,439.8136901855469,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.200714111328125,AC,0,0.1238,441.7992858886719,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.200714111328125,FS,0,0.0026,441.7992858886719,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.9080505371093182,AC,0,0.1238,441.4319458007813,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.9080505371093182,FS,0,0.0026,441.4319458007813,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,2.4569091796875,AC,0,0.1238,444.8869018554688,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,2.4569091796875,FS,0,0.0026,444.8869018554688,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,2.4569091796875,AC,0,0.1238,444.8869018554688,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,2.4569091796875,FS,0,0.0026,444.8869018554688,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-0.187469482421875,AC,0,0.1238,446.8725280761719,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-0.187469482421875,FS,0,0.0026,446.8725280761719,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.804718017578125,AC,0,0.1238,449.2552795410156,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.804718017578125,FS,0,0.0026,449.2552795410156,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.804718017578125,AC,0,0.1238,449.2552795410156,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.804718017578125,FS,0,0.0026,449.2552795410156,0,1.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-0.611572265625,AC,0,0.1238,451.5784301757813,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-0.611572265625,FS,0,0.0026,451.5784301757813,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.2567443847656818,AC,0,0.1238,453.6732482910156,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
MA,-1.2567443847656818,FS,0,0.0026,453.6732482910156,0,0.0,4317000000.0,3258000000.0,0.08,2024,2,2024-06-30
