Date,quarter - year,Ticker,diferencia_cierre_vs_apertura,nombre_holding,activity_act,activity_porc,Operacion_insider,resultado_operacion_insider,insider_rating,ebitda,netIncome,eps_surprise
10-03-2025,Q1 2025,JXN,-1.9879989624023438,LMM,0,0.1195,0,-7.0,1.0,283000000.0,-24000000.0,-3.64
11-03-2025,Q1 2025,JXN,-0.385162353515625,LMM,0,0.1195,0,-6.0,1.0,283000000.0,-24000000.0,-3.64
07-04-2025,Q2 2025,JXN,4.1199951171875,LMM,1,0.0334,0,-15.0,1.0,214000000.0,179000000.0,0.23
17-01-2023,Q1 2023,J,-2.828277587890611,tp,1,1.0,0,-1.0,1.0,371107000.0,216512000.0,0.06
15-02-2023,Q1 2023,J,-0.8714218139648295,tp,1,1.0,0,-1.0,1.0,371107000.0,216512000.0,0.06
21-02-2023,Q1 2023,J,-3.379119873046889,tp,1,1.0,0,-5.0,1.0,371107000.0,216512000.0,0.06
22-02-2023,Q1 2023,J,-1.3388748168945455,tp,1,1.0,0,-9.0,1.0,371107000.0,216512000.0,0.06
15-03-2023,Q1 2023,J,-2.605285644531236,tp,1,1.0,0,-1.0,1.0,371107000.0,216512000.0,0.06
17-04-2023,Q2 2023,J,-1.0791549682617188,tp,1,6.294099999999999,0,-1.0,1.0,343641000.0,164239000.0,0.01
15-05-2023,Q2 2023,J,-2.438682556152372,tp,1,6.294099999999999,0,-1.0,1.0,343641000.0,164239000.0,0.01
30-05-2023,Q2 2023,J,-2.1497879028320312,tp,1,6.294099999999999,0,-1.0,1.0,343641000.0,164239000.0,0.01
15-06-2023,Q2 2023,J,-0.3306121826171733,tp,1,6.294099999999999,0,-1.0,1.0,343641000.0,164239000.0,0.01
30-06-2023,Q2 2023,J,-1.3852310180664205,tp,1,6.294099999999999,0,-1.0,1.0,343641000.0,164239000.0,0.01
17-07-2023,Q3 2023,J,-2.0653533935546875,BAUPOST,1,1.0,0,-1.0,1.0,361982000.0,149380000.0,0.09
17-07-2023,Q3 2023,J,-2.0653533935546875,tp,1,0.3284,0,-1.0,1.0,361982000.0,149380000.0,0.09
31-07-2023,Q3 2023,J,-1.2742385864257812,BAUPOST,1,1.0,0,-1.0,1.0,361982000.0,149380000.0,0.09
31-07-2023,Q3 2023,J,-1.2742385864257812,tp,1,0.3284,0,-1.0,1.0,361982000.0,149380000.0,0.09
15-08-2023,Q3 2023,J,-1.584114074707017,BAUPOST,1,1.0,0,-1.0,1.0,361982000.0,149380000.0,0.09
15-08-2023,Q3 2023,J,-1.584114074707017,tp,1,0.3284,0,-1.0,1.0,361982000.0,149380000.0,0.09
15-09-2023,Q3 2023,J,-1.9273834228515625,BAUPOST,1,1.0,0,-1.0,1.0,361982000.0,149380000.0,0.09
15-09-2023,Q3 2023,J,-1.9273834228515625,tp,1,0.3284,0,-1.0,1.0,361982000.0,149380000.0,0.09
16-10-2023,Q4 2023,J,-2.125030517578111,BAUPOST,1,0.492,0,-1.0,1.0,222843000.0,171610000.0,0.51
16-10-2023,Q4 2023,J,-2.125030517578111,tp,0,0.0278,0,-1.0,1.0,222843000.0,171610000.0,0.51
15-11-2023,Q4 2023,J,-0.9555130004882812,BAUPOST,1,0.492,0,-1.0,1.0,222843000.0,171610000.0,0.51
15-11-2023,Q4 2023,J,-0.9555130004882812,tp,0,0.0278,0,-1.0,1.0,222843000.0,171610000.0,0.51
04-12-2023,Q4 2023,J,-1.5294036865234375,BAUPOST,1,0.492,0,-12.0,1.0,222843000.0,171610000.0,0.51
04-12-2023,Q4 2023,J,-1.5294036865234375,tp,0,0.0278,0,-12.0,1.0,222843000.0,171610000.0,0.51
04-12-2023,Q4 2023,J,-1.5294036865234375,BAUPOST,1,0.492,0,-5.0,1.0,222843000.0,171610000.0,0.51
04-12-2023,Q4 2023,J,-1.5294036865234375,tp,0,0.0278,0,-5.0,1.0,222843000.0,171610000.0,0.51
08-12-2023,Q4 2023,J,-2.5611724853515625,BAUPOST,1,0.492,0,-8.0,1.0,222843000.0,171610000.0,0.51
08-12-2023,Q4 2023,J,-2.5611724853515625,tp,0,0.0278,0,-8.0,1.0,222843000.0,171610000.0,0.51
15-12-2023,Q4 2023,J,-1.9692611694335795,BAUPOST,1,0.492,0,-1.0,1.0,222843000.0,171610000.0,0.51
15-12-2023,Q4 2023,J,-1.9692611694335795,tp,0,0.0278,0,-1.0,1.0,222843000.0,171610000.0,0.51
16-02-2024,Q1 2024,J,-1.1689987182617188,BAUPOST,0,0.3037,0,-6.0,0.0,265439000.0,162112000.0,0.06
01-03-2024,Q1 2024,J,-1.3838043212890483,BAUPOST,0,0.3037,0,-1.0,1.0,265439000.0,162112000.0,0.06
08-03-2024,Q1 2024,J,-3.0740737915039205,BAUPOST,0,0.3037,0,-9.0,1.0,265439000.0,162112000.0,0.06
01-04-2024,Q2 2024,J,-3.0312042236327983,BAUPOST,0,0.0248,0,-1.0,1.0,348928000.0,146934000.0,0.0
01-04-2024,Q2 2024,J,-3.0312042236327983,tp,0,0.0039,0,-1.0,1.0,348928000.0,146934000.0,0.0
01-04-2024,Q2 2024,J,-3.0312042236327983,BAUPOST,0,0.0248,0,-1.0,1.0,348928000.0,146934000.0,0.0
01-04-2024,Q2 2024,J,-3.0312042236327983,tp,0,0.0039,0,-1.0,1.0,348928000.0,146934000.0,0.0
30-04-2024,Q2 2024,J,-2.8026809692382812,BAUPOST,0,0.0248,0,-1.0,1.0,348928000.0,146934000.0,0.0
30-04-2024,Q2 2024,J,-2.8026809692382812,tp,0,0.0039,0,-1.0,1.0,348928000.0,146934000.0,0.0
01-05-2024,Q2 2024,J,-1.8813934326171733,BAUPOST,0,0.0248,0,-1.0,1.0,348928000.0,146934000.0,0.0
01-05-2024,Q2 2024,J,-1.8813934326171733,tp,0,0.0039,0,-1.0,1.0,348928000.0,146934000.0,0.0
03-06-2024,Q2 2024,J,-2.4782791137695312,BAUPOST,0,0.0248,0,-1.0,1.0,348928000.0,146934000.0,0.0
03-06-2024,Q2 2024,J,-2.4782791137695312,tp,0,0.0039,0,-1.0,1.0,348928000.0,146934000.0,0.0
01-07-2024,Q3 2024,J,-2.638397216796861,BAUPOST,0,0.2904,0,-1.0,1.0,257749000.0,325436000.0,0.0
01-07-2024,Q3 2024,J,-2.638397216796861,tp,0,0.0535,0,-1.0,1.0,257749000.0,325436000.0,0.0
01-08-2024,Q3 2024,J,-2.8567886352539062,BAUPOST,0,0.2904,0,-1.0,1.0,257749000.0,325436000.0,0.0
01-08-2024,Q3 2024,J,-2.8567886352539062,tp,0,0.0535,0,-1.0,1.0,257749000.0,325436000.0,0.0
16-08-2024,Q3 2024,J,-0.7143096923827983,BAUPOST,0,0.2904,0,-5.0,1.0,257749000.0,325436000.0,0.0
16-08-2024,Q3 2024,J,-0.7143096923827983,tp,0,0.0535,0,-5.0,1.0,257749000.0,325436000.0,0.0
29-08-2024,Q3 2024,J,-1.3334045410156392,BAUPOST,0,0.2904,0,-4.0,1.0,257749000.0,325436000.0,0.0
29-08-2024,Q3 2024,J,-1.3334045410156392,tp,0,0.0535,0,-4.0,1.0,257749000.0,325436000.0,0.0
29-08-2024,Q3 2024,J,-1.3334045410156392,BAUPOST,0,0.2904,0,-15.0,0.0,257749000.0,325436000.0,0.0
29-08-2024,Q3 2024,J,-1.3334045410156392,tp,0,0.0535,0,-15.0,0.0,257749000.0,325436000.0,0.0
29-08-2024,Q3 2024,J,-1.3334045410156392,BAUPOST,0,0.2904,0,-5.0,1.0,257749000.0,325436000.0,0.0
29-08-2024,Q3 2024,J,-1.3334045410156392,tp,0,0.0535,0,-5.0,1.0,257749000.0,325436000.0,0.0
06-03-2025,Q1 2025,J,-0.09871673583982954,tp,0,0.1515,1,3.0,1.0,152482000.0,5612000.0,0.05
08-05-2025,Q2 2025,J,1.7755889892578125,tp,0,0.0971,1,2.0,1.0,342477000.0,186210000.0,0.08
29-11-2021,Q4 2021,KD,-0.25,GLRE,1,1.0,1,6.0,1.0,188000000.0,-229000000.0,-0.74
29-11-2021,Q4 2021,KD,-0.25,GLRE,1,1.0,1,13.0,1.0,188000000.0,-229000000.0,-0.74
29-11-2021,Q4 2021,KD,-0.25,GLRE,1,1.0,1,10.0,1.0,188000000.0,-229000000.0,-0.74
12-05-2022,Q2 2022,KD,0.45000076293945135,GLRE,1,1.22,1,7.0,1.0,142000000.0,-250000000.0,-0.04
13-05-2022,Q2 2022,KD,0.6700000762939453,GLRE,1,1.22,1,7.0,1.0,142000000.0,-250000000.0,-0.04
13-05-2022,Q2 2022,KD,0.6700000762939453,GLRE,1,1.22,1,11.0,1.0,142000000.0,-250000000.0,-0.04
19-05-2022,Q2 2022,KD,0.7899999618530273,GLRE,1,1.22,0,-50.0,0.0,142000000.0,-250000000.0,-0.04
24-05-2022,Q2 2022,KD,-0.6700000762939435,GLRE,1,1.22,0,-2.0,0.0,142000000.0,-250000000.0,-0.04
05-08-2022,Q3 2022,KD,0.5299997329711932,GLRE,1,0.3494,1,66.0,1.0,138000000.0,-281000000.0,-0.4
11-08-2022,Q3 2022,KD,-0.28999996185302734,GLRE,1,0.3494,1,16.0,1.0,138000000.0,-281000000.0,-0.4
07-11-2022,Q4 2022,KD,0.7100000381469727,GLRE,1,0.2421,1,4.0,1.0,226000000.0,-106000000.0,0.34
08-11-2022,Q4 2022,KD,0.32999992370605113,GLRE,1,0.2421,1,10.0,1.0,226000000.0,-106000000.0,0.34
09-11-2022,Q4 2022,KD,-0.3099994659423828,GLRE,1,0.2421,1,4.0,1.0,226000000.0,-106000000.0,0.34
03-06-2024,Q2 2024,KD,-0.32999992370605113,GLRE,0,0.3284,0,-26.0,1.0,296000000.0,11000000.0,0.02
06-02-2025,Q1 2025,KD,-0.6399993896484304,GLRE,1,0.0991,0,-56.0,1.0,444000000.0,68000000.0,0.01
06-02-2025,Q1 2025,KD,-0.6399993896484304,GLRE,1,0.0991,0,-17.0,0.0,444000000.0,68000000.0,0.01
02-06-2025,Q2 2025,KD,0.17000198364257812,GLRE,0,0.1992,0,-27.0,1.0,797000000.0,56000000.0,0.01
05-02-2020,Q1 2020,KKR,-1.709228515625,AC,1,0.1123,0,-100.0,0.0,-4327163000.0,-1280524000.0,0.0
28-02-2020,Q1 2020,KKR,-0.6986351013183594,AC,1,0.1123,1,999.0,1.0,-4327163000.0,-1280524000.0,0.0
20-05-2020,Q2 2020,KKR,-1.117935180664066,AC,1,0.0377,0,-100.0,0.0,2397496000.0,706969000.0,0.03
03-11-2020,Q4 2020,KKR,-0.8430366516113281,AC,0,0.0001,0,-100.0,0.0,5068848000.0,1511221000.0,0.09
04-11-2020,Q4 2020,KKR,0.05507659912109375,AC,0,0.0001,0,-93.0,1.0,5068848000.0,1511221000.0,0.09
12-02-2021,Q1 2021,KKR,-1.493793487548821,AC,1,0.0005,1,19.0,1.0,4616534000.0,1669836000.0,0.11
25-02-2021,Q1 2021,KKR,-2.034820556640625,AC,1,0.0005,0,-100.0,0.0,4616534000.0,1669836000.0,0.11
07-05-2021,Q2 2021,KKR,-1.1488265991210938,AC,0,0.0001,0,-100.0,0.0,4882970000.0,1315275000.0,0.21
03-11-2021,Q4 2021,KKR,-0.698486328125,AC,1,0.0,0,-59.0,1.0,1319444000.0,524808000.0,0.38
03-11-2021,Q4 2021,KKR,-0.698486328125,AC,1,0.0,0,-36.0,1.0,1319444000.0,524808000.0,0.38
17-02-2022,Q1 2022,KKR,-4.7779541015625,AC,1,0.0091,1,16.0,1.0,1584017000.0,7464000.0,0.12
24-02-2022,Q1 2022,KKR,1.3915252685546946,AC,1,0.0091,1,14.0,1.0,1584017000.0,7464000.0,0.12
08-08-2022,Q3 2022,KKR,-1.5145111083984375,AC,1,0.005,1,27.0,1.0,623849000.0,49887000.0,0.07
16-08-2022,Q3 2022,KKR,-1.2102546691894531,AC,1,0.005,0,-2.0,0.0,623849000.0,49887000.0,0.07
02-03-2023,Q1 2023,KKR,-0.6647071838378906,AC,1,0.0049,0,-1.0,0.0,1025034000.0,339994000.0,0.07
03-02-2020,Q1 2020,KMX,-1.4400024414062358,AC,1,0.2138,0,-24.0,1.0,357621000.0,214934000.0,0.17
03-02-2020,Q1 2020,KMX,-1.4400024414062358,AC,1,0.2138,0,-62.0,1.0,357621000.0,214934000.0,0.17
03-02-2020,Q1 2020,KMX,-1.4400024414062358,AC,1,0.2138,0,-42.0,1.0,357621000.0,214934000.0,0.17
04-02-2020,Q1 2020,KMX,0.26000213623048296,AC,1,0.2138,0,-48.0,1.0,357621000.0,214934000.0,0.17
17-04-2020,Q2 2020,KMX,3.3300018310546875,AC,0,0.0044,1,6.0,1.0,171062000.0,4978000.0,-0.19
23-06-2020,Q2 2020,KMX,-2.7900009155273438,AC,0,0.0044,0,-61.0,1.0,171062000.0,4978000.0,-0.19
23-06-2020,Q2 2020,KMX,-2.7900009155273438,AC,0,0.0044,0,-86.0,1.0,171062000.0,4978000.0,-0.19
23-06-2020,Q2 2020,KMX,-2.7900009155273438,AC,0,0.0044,0,-65.0,1.0,171062000.0,4978000.0,-0.19
23-06-2020,Q2 2020,KMX,-2.7900009155273438,AC,0,0.0044,0,-87.0,1.0,171062000.0,4978000.0,-0.19
23-06-2020,Q2 2020,KMX,-2.7900009155273438,AC,0,0.0044,0,-5.0,1.0,171062000.0,4978000.0,-0.19
13-07-2020,Q3 2020,KMX,-1.7900009155273438,AC,0,0.0825999999999999,0,-37.0,1.0,469757000.0,296696000.0,0.71
15-07-2020,Q3 2020,KMX,2.4599990844726705,AC,0,0.0825999999999999,0,-95.0,1.0,469757000.0,296696000.0,0.71
16-07-2020,Q3 2020,KMX,0.3800048828125,AC,0,0.0825999999999999,0,-92.0,1.0,469757000.0,296696000.0,0.71
17-07-2020,Q3 2020,KMX,-0.540000915527358,AC,0,0.0825999999999999,0,-34.0,1.0,469757000.0,296696000.0,0.71
21-07-2020,Q3 2020,KMX,1.459999084472642,AC,0,0.0825999999999999,0,-61.0,1.0,469757000.0,296696000.0,0.71
22-07-2020,Q3 2020,KMX,2.5499954223632955,AC,0,0.0825999999999999,0,-59.0,1.0,469757000.0,296696000.0,0.71
22-07-2020,Q3 2020,KMX,2.5499954223632955,AC,0,0.0825999999999999,0,-30.0,1.0,469757000.0,296696000.0,0.71
22-07-2020,Q3 2020,KMX,2.5499954223632955,AC,0,0.0825999999999999,0,-55.0,1.0,469757000.0,296696000.0,0.71
23-07-2020,Q3 2020,KMX,-0.75,AC,0,0.0825999999999999,0,-94.0,1.0,469757000.0,296696000.0,0.71
04-08-2020,Q3 2020,KMX,2.0999984741210795,AC,0,0.0825999999999999,0,-90.0,1.0,469757000.0,296696000.0,0.71
07-08-2020,Q3 2020,KMX,0.519996643066392,AC,0,0.0825999999999999,0,-50.0,1.0,469757000.0,296696000.0,0.71
10-08-2020,Q3 2020,KMX,1.6899948120117188,AC,0,0.0825999999999999,0,-68.0,1.0,469757000.0,296696000.0,0.71
30-09-2020,Q3 2020,KMX,-1.1199951171875,AC,0,0.0825999999999999,1,90.0,1.0,469757000.0,296696000.0,0.71
30-12-2020,Q4 2020,KMX,2.8300018310547017,AC,0,0.0001,0,-42.0,1.0,390606000.0,235300000.0,0.28
08-01-2021,Q1 2021,KMX,1.7699966430664205,AC,0,0.0489,0,-38.0,1.0,415299000.0,209945000.0,0.01
12-01-2021,Q1 2021,KMX,2.239997863769517,AC,0,0.0489,0,-64.0,1.0,415299000.0,209945000.0,0.01
12-01-2021,Q1 2021,KMX,2.239997863769517,AC,0,0.0489,0,-85.0,1.0,415299000.0,209945000.0,0.01
12-01-2021,Q1 2021,KMX,2.239997863769517,AC,0,0.0489,0,-33.0,1.0,415299000.0,209945000.0,0.01
12-01-2021,Q1 2021,KMX,2.239997863769517,AC,0,0.0489,0,-79.0,1.0,415299000.0,209945000.0,0.01
14-01-2021,Q1 2021,KMX,0.4199981689453125,AC,0,0.0489,0,-40.0,1.0,415299000.0,209945000.0,0.01
20-01-2021,Q1 2021,KMX,5.7300033569335795,AC,0,0.0489,0,-46.0,1.0,415299000.0,209945000.0,0.01
20-01-2021,Q1 2021,KMX,5.7300033569335795,AC,0,0.0489,0,-78.0,1.0,415299000.0,209945000.0,0.01
20-01-2021,Q1 2021,KMX,5.7300033569335795,AC,0,0.0489,0,-55.0,1.0,415299000.0,209945000.0,0.01
20-01-2021,Q1 2021,KMX,5.7300033569335795,AC,0,0.0489,0,-47.0,1.0,415299000.0,209945000.0,0.01
21-01-2021,Q1 2021,KMX,-2.6399993896484375,AC,0,0.0489,0,-81.0,1.0,415299000.0,209945000.0,0.01
05-02-2021,Q1 2021,KMX,-0.7400054931640483,AC,0,0.0489,0,-53.0,1.0,415299000.0,209945000.0,0.01
08-02-2021,Q1 2021,KMX,0.31999969482421875,AC,0,0.0489,0,-93.0,1.0,415299000.0,209945000.0,0.01
12-04-2021,Q2 2021,KMX,0.850006103515625,AC,0,0.0001,0,-47.0,1.0,716014000.0,436756000.0,1.0
29-06-2021,Q2 2021,KMX,1.1399993896484375,AC,0,0.0001,0,-92.0,1.0,716014000.0,436756000.0,1.0
29-06-2021,Q2 2021,KMX,1.1399993896484375,AC,0,0.0001,0,-88.0,1.0,716014000.0,436756000.0,1.0
29-06-2021,Q2 2021,KMX,1.1399993896484375,AC,0,0.0001,0,-64.0,1.0,716014000.0,436756000.0,1.0
29-06-2021,Q2 2021,KMX,1.1399993896484375,AC,0,0.0001,0,-51.0,1.0,716014000.0,436756000.0,1.0
30-06-2021,Q2 2021,KMX,-0.920013427734375,AC,0,0.0001,0,-50.0,1.0,716014000.0,436756000.0,1.0
06-07-2021,Q3 2021,KMX,-0.739990234375,AC,0,0.0006,0,-77.0,1.0,463386000.0,285267000.0,-0.18
09-07-2021,Q3 2021,KMX,-0.6100006103515625,AC,0,0.0006,0,-86.0,1.0,463386000.0,285267000.0,-0.18
15-07-2021,Q3 2021,KMX,-1.540008544921875,AC,0,0.0006,0,-73.0,1.0,463386000.0,285267000.0,-0.18
16-07-2021,Q3 2021,KMX,-1.1100006103515625,AC,0,0.0006,0,-68.0,1.0,463386000.0,285267000.0,-0.18
21-07-2021,Q3 2021,KMX,1.079986572265625,AC,0,0.0006,0,-70.0,1.0,463386000.0,285267000.0,-0.18
03-08-2021,Q3 2021,KMX,3.19000244140625,AC,0,0.0006,0,-80.0,1.0,463386000.0,285267000.0,-0.18
30-12-2021,Q4 2021,KMX,0.45000457763673296,AC,1,0.0255,0,-59.0,1.0,505383000.0,269438000.0,0.19
01-07-2022,Q3 2022,KMX,1.879997253417983,AC,1,0.0007,0,-78.0,1.0,330250000.0,125905000.0,-0.6
18-07-2022,Q3 2022,KMX,0.220001220703125,AC,1,0.0007,0,-28.0,1.0,330250000.0,125905000.0,-0.6
21-07-2022,Q3 2022,KMX,-0.29000091552731533,AC,1,0.0007,0,-76.0,1.0,330250000.0,125905000.0,-0.6
30-12-2022,Q4 2022,KMX,0.48999786376953125,AC,0,0.2804,1,5.0,1.0,233695000.0,37580000.0,-0.46
28-06-2023,Q2 2023,KMX,1.9500045776367188,AC,0,0.0799,0,-72.0,1.0,543304000.0,228298000.0,0.37
28-06-2023,Q2 2023,KMX,1.9500045776367188,AC,0,0.0799,0,-61.0,1.0,543304000.0,228298000.0,0.37
28-06-2023,Q2 2023,KMX,1.9500045776367188,AC,0,0.0799,0,-25.0,1.0,543304000.0,228298000.0,0.37
28-06-2023,Q2 2023,KMX,1.9500045776367188,AC,0,0.0799,0,-79.0,1.0,543304000.0,228298000.0,0.37
11-07-2023,Q3 2023,KMX,0.9499969482421875,AC,0,0.0412,0,-91.0,1.0,405844000.0,118635000.0,-0.03
12-07-2023,Q3 2023,KMX,-0.8899993896484375,AC,0,0.0412,0,-76.0,1.0,405844000.0,118635000.0,-0.03
12-07-2023,Q3 2023,KMX,-0.8899993896484375,AC,0,0.0412,0,-48.0,1.0,405844000.0,118635000.0,-0.03
20-07-2023,Q3 2023,KMX,-0.0500030517578125,AC,0,0.0412,0,-84.0,1.0,405844000.0,118635000.0,-0.03
26-12-2023,Q4 2023,KMX,-0.23000335693359375,AC,0,0.0025,0,-37.0,1.0,207494000.0,82003000.0,0.09
27-12-2023,Q4 2023,KMX,1.6200027465820312,AC,0,0.0025,0,-87.0,1.0,207494000.0,82003000.0,0.09
23-01-2024,Q1 2024,KMX,-1.7699966430664062,AC,0,0.0091,0,-35.0,1.0,180217000.0,50268000.0,-0.17
26-01-2024,Q1 2024,KMX,0.69000244140625,AC,0,0.0091,0,-81.0,1.0,180217000.0,50268000.0,-0.17
29-01-2024,Q1 2024,KMX,3.029998779296875,AC,0,0.0091,0,-61.0,1.0,180217000.0,50268000.0,-0.17
23-04-2024,Q2 2024,KMX,1.5,AC,0,0.2059,0,-69.0,1.0,307662000.0,152440000.0,0.01
26-06-2024,Q2 2024,KMX,1.4000015258789062,AC,0,0.2059,0,-55.0,1.0,307662000.0,152440000.0,0.01
11-07-2024,Q3 2024,KMX,1.1399993896484375,AC,0,0.3954,0,-40.0,1.0,471285000.0,132809000.0,-0.01
15-07-2024,Q3 2024,KMX,1.589996337890625,AC,0,0.3954,0,-95.0,1.0,471285000.0,132809000.0,-0.01
16-07-2024,Q3 2024,KMX,1.2999954223632812,AC,0,0.3954,0,-32.0,1.0,471285000.0,132809000.0,-0.01
23-07-2024,Q3 2024,KMX,0.15000152587890625,AC,0,0.3954,0,-39.0,1.0,471285000.0,132809000.0,-0.01
26-07-2024,Q3 2024,KMX,0.40999603271484375,AC,0,0.3954,0,-68.0,1.0,471285000.0,132809000.0,-0.01
29-07-2024,Q3 2024,KMX,0.18000030517578125,AC,0,0.3954,0,-56.0,1.0,471285000.0,132809000.0,-0.01
23-12-2024,Q4 2024,KMX,-0.410003662109375,AC,0,0.4855,0,-46.0,1.0,460458000.0,125441000.0,0.2023
23-12-2024,Q4 2024,KMX,-0.410003662109375,AC,0,0.4855,0,-40.0,1.0,460458000.0,125441000.0,0.2023
23-12-2024,Q4 2024,KMX,-0.410003662109375,AC,0,0.4855,0,-97.0,1.0,460458000.0,125441000.0,0.2023
26-12-2024,Q4 2024,KMX,0.9399948120117188,AC,0,0.4855,0,-91.0,1.0,460458000.0,125441000.0,0.2023
02-01-2025,Q1 2025,KMX,-0.9199981689453125,AC,0,0.6923999999999999,0,-72.0,1.0,220013000.0,89866000.0,-0.0816
08-01-2025,Q1 2025,KMX,2.8199996948242188,AC,0,0.6923999999999999,0,-52.0,1.0,220013000.0,89866000.0,-0.0816
15-01-2025,Q1 2025,KMX,-1.7600021362304688,AC,0,0.6923999999999999,0,-20.0,1.0,220013000.0,89866000.0,-0.0816
15-01-2025,Q1 2025,KMX,-1.7600021362304688,AC,0,0.6923999999999999,0,-58.0,1.0,220013000.0,89866000.0,-0.0816
28-01-2025,Q1 2025,KMX,0.6500015258789062,AC,0,0.6923999999999999,0,-96.0,1.0,220013000.0,89866000.0,-0.0816
24-04-2025,Q2 2025,KMX,-0.25,AC,0,0.2664,1,4.0,1.0,587484000.0,210381000.0,0.2134
11-05-2020,Q2 2020,KR,-3.4382095336914062,BRK,1,0.1583999999999999,0,-30.0,1.0,2779000000.0,1212000000.0,0.1
23-06-2020,Q2 2020,KR,-3.5538768768310547,BRK,1,0.1583999999999999,0,-3.0,1.0,2779000000.0,1212000000.0,0.1
01-07-2020,Q3 2020,KR,-3.8497581481933594,BRK,1,0.1384999999999999,0,-18.0,1.0,1957000000.0,819000000.0,0.19
07-07-2020,Q3 2020,KR,-3.5414161682128906,BRK,1,0.1384999999999999,0,-12.0,1.0,1957000000.0,819000000.0,0.19
13-07-2020,Q3 2020,KR,-3.6890029907226562,BRK,1,0.1384999999999999,0,-28.0,1.0,1957000000.0,819000000.0,0.19
14-07-2020,Q3 2020,KR,-2.7208099365234375,BRK,1,0.1384999999999999,0,-5.0,1.0,1957000000.0,819000000.0,0.19
14-07-2020,Q3 2020,KR,-2.7208099365234375,BRK,1,0.1384999999999999,0,-3.0,1.0,1957000000.0,819000000.0,0.19
16-07-2020,Q3 2020,KR,-3.7467308044433594,BRK,1,0.1384999999999999,0,-2.0,1.0,1957000000.0,819000000.0,0.19
16-07-2020,Q3 2020,KR,-3.7467308044433594,BRK,1,0.1384999999999999,0,-1.0,1.0,1957000000.0,819000000.0,0.19
21-07-2020,Q3 2020,KR,-3.259124755859375,BRK,1,0.1384999999999999,0,-10.0,1.0,1957000000.0,819000000.0,0.19
21-07-2020,Q3 2020,KR,-3.259124755859375,BRK,1,0.1384999999999999,0,-15.0,1.0,1957000000.0,819000000.0,0.19
23-07-2020,Q3 2020,KR,-3.8351802825927734,BRK,1,0.1384999999999999,0,-10.0,1.0,1957000000.0,819000000.0,0.19
14-08-2020,Q3 2020,KR,-2.807352066040039,BRK,1,0.1384999999999999,0,-29.0,1.0,1957000000.0,819000000.0,0.19
14-08-2020,Q3 2020,KR,-2.807352066040039,BRK,1,0.1384999999999999,0,-17.0,1.0,1957000000.0,819000000.0,0.19
14-09-2020,Q3 2020,KR,-4.168867111206055,BRK,1,0.1384999999999999,0,-19.0,1.0,1957000000.0,819000000.0,0.19
22-09-2020,Q3 2020,KR,-3.080099105834961,BRK,1,0.1384999999999999,0,-6.0,1.0,1957000000.0,819000000.0,0.19
29-09-2020,Q3 2020,KR,-3.0831394195556605,BRK,1,0.1384999999999999,0,-5.0,1.0,1957000000.0,819000000.0,0.19
07-12-2020,Q4 2020,KR,-2.620393753051758,BRK,1,0.3425,0,-7.0,1.0,1740000000.0,631000000.0,0.0433
09-12-2020,Q4 2020,KR,-3.135435104370117,BRK,1,0.3425,0,-17.0,1.0,1740000000.0,631000000.0,0.0433
28-12-2020,Q4 2020,KR,-3.2327709197998082,BRK,1,0.3425,0,-5.0,1.0,1740000000.0,631000000.0,0.0433
30-12-2020,Q4 2020,KR,-3.0181732177734375,BRK,1,0.3425,1,3.0,1.0,1740000000.0,631000000.0,0.0433
27-01-2021,Q1 2021,KR,-2.0515098571777344,BRK,1,0.5226,0,-10.0,1.0,815000000.0,-77000000.0,0.1212
08-03-2021,Q1 2021,KR,-3.0763244628906286,BRK,1,0.5226,0,-11.0,1.0,815000000.0,-77000000.0,0.1212
16-03-2021,Q1 2021,KR,-3.0950698852539062,BRK,1,0.5226,0,-1.0,1.0,815000000.0,-77000000.0,0.1212
16-03-2021,Q1 2021,KR,-3.0950698852539062,BRK,1,0.5226,0,-4.0,1.0,815000000.0,-77000000.0,0.1212
22-03-2021,Q1 2021,KR,-2.468902587890625,BRK,1,0.5226,0,-9.0,1.0,815000000.0,-77000000.0,0.1212
26-03-2021,Q1 2021,KR,-2.9239845275878906,BRK,1,0.5226,0,-9.0,1.0,815000000.0,-77000000.0,0.1212
30-03-2021,Q1 2021,KR,-3.2517051696777273,BRK,1,0.5226,0,-33.0,1.0,815000000.0,-77000000.0,0.1212
08-04-2021,Q2 2021,KR,-3.363983154296868,BRK,1,0.2101,0,-12.0,1.0,1396000000.0,140000000.0,0.18
12-04-2021,Q2 2021,KR,-3.4516448974609304,BRK,1,0.2101,0,-24.0,1.0,1396000000.0,140000000.0,0.18
12-04-2021,Q2 2021,KR,-3.4516448974609304,BRK,1,0.2101,0,-4.0,1.0,1396000000.0,140000000.0,0.18
19-04-2021,Q2 2021,KR,-3.112274169921875,BRK,1,0.2101,0,-8.0,1.0,1396000000.0,140000000.0,0.18
22-06-2021,Q2 2021,KR,-3.042999267578125,BRK,1,0.2101,0,-19.0,1.0,1396000000.0,140000000.0,0.18
23-06-2021,Q2 2021,KR,-4.027355194091797,BRK,1,0.2101,0,-8.0,1.0,1396000000.0,140000000.0,0.18
05-10-2021,Q4 2021,KR,-2.7886390686035156,BRK,0,0.0060999999999999,0,-47.0,1.0,1492000000.0,483000000.0,0.1135
